104100004683,中国银行股份有限公司北京东高地支行,104100000004,-1,BOC,1000
104100004691,中国银行股份有限公司北京长远天地支行,104100000004,-1,BOC,1000
104100004706,中国银行股份有限公司北京沙河支行,104100000004,-1,BOC,1000
104100004714,中国银行股份有限公司北京马坡支行,104100000004,-1,BOC,1000
104100004722,中国银行股份有限公司北京芳星园支行,104100000004,-1,BOC,1000
104100004739,中国银行股份有限公司北京东安门支行,104100000004,-1,BOC,1000
104100004747,中国银行股份有限公司北京东城支行,104100000004,-1,BOC,1000
104100004755,中国银行股份有限公司北京杨庄东路支行,104100000004,-1,BOC,1000
104100004763,中国银行股份有限公司北京西站支行,104100000004,-1,BOC,1000
104100004771,中国银行股份有限公司北京朝阳支行,104100000004,-1,BOC,1000
104100004780,中国银行股份有限公司北京和平里支行,104100000004,-1,BOC,1000
104100004798,中国银行股份有限公司北京海淀支行,104100000004,-1,BOC,1000
104100004802,中国银行股份有限公司北京高粱桥支行,104100000004,-1,BOC,1000
104100004819,中国银行股份有限公司北京丰联广场大厦支行,104100000004,-1,BOC,1000
104100004827,中国银行股份有限公司北京燕莎中心支行,104100000004,-1,BOC,1000
104100004835,中国银行股份有限公司北京中国人民解放军总医院分理处,104100000004,-1,BOC,1000
104100004843,中国银行股份有限公司北京房山支行,104100000004,-1,BOC,1000
104100004851,中国银行股份有限公司北京百万庄支行,104100000004,-1,BOC,1000
104100004860,中国银行股份有限公司北京空港支行,104100000004,-1,BOC,1000
104100004878,中国银行股份有限公司北京恒基中心支行,104100000004,-1,BOC,1000
104100004886,中国银行股份有限公司北京太平桥支行,104100000004,-1,BOC,1000
104100004894,中国银行股份有限公司北京霄云路支行,104100000004,-1,BOC,1000
104100004909,中国银行股份有限公司北京新东安市场支行,104100000004,-1,BOC,1000
104100004917,中国银行股份有限公司北京庄胜广场支行,104100000004,-1,BOC,1000
104100004925,中国银行股份有限公司北京西站北支行,104100000004,-1,BOC,1000
104100004933,中国银行股份有限公司北京望京支行,104100000004,-1,BOC,1000
104100004941,中国银行股份有限公司北京广安门支行,104100000004,-1,BOC,1000
104100004950,中国银行股份有限公司北京陶然亭支行,104100000004,-1,BOC,1000
104100004968,中国银行股份有限公司北京三元桥支行,104100000004,-1,BOC,1000
104100004976,中国银行股份有限公司北京龙潭湖支行,104100000004,-1,BOC,1000
104100004992,中国银行股份有限公司北京车道沟支行,104100000004,-1,BOC,1000
104100005008,中国银行股份有限公司北京上地支行,104100000004,-1,BOC,1000
104100005016,中国银行股份有限公司北京新航站楼支行,104100000004,-1,BOC,1000
104100005024,中国银行股份有限公司北京华贸中心支行,104100000004,-1,BOC,1000
104100005032,中国银行股份有限公司北京清华园支行,104100000004,-1,BOC,1000
104100005049,中国银行股份有限公司北京大兴开发区支行,104100000004,-1,BOC,1000
104100005057,中国银行股份有限公司北京新华大街支行,104100000004,-1,BOC,1000
104100005065,中国银行股份有限公司北京科学城支行,104100000004,-1,BOC,1000
104100005073,中国银行股份有限公司北京金融中心支行,104100000004,-1,BOC,1000
104100005081,中国银行股份有限公司北京双井支行,104100000004,-1,BOC,1000
104100005090,中国银行股份有限公司北京金宝街支行,104100000004,-1,BOC,1000
104100005104,中国银行股份有限公司北京西坝河南路支行,104100000004,-1,BOC,1000
104100005112,中国银行股份有限公司北京黄寺支行,104100000004,-1,BOC,1000
104100005129,中国银行股份有限公司北京金融街支行,104100000004,-1,BOC,1000
104100005137,中国银行股份有限公司北京中关村南大街支行,104100000004,-1,BOC,1000
104100005145,中国银行股份有限公司北京复兴门支行,104100000004,-1,BOC,1000
104100005153,中国银行股份有限公司北京安立路支行,104100000004,-1,BOC,1000
104100005161,中国银行股份有限公司北京北大支行,104100000004,-1,BOC,1000
104100005170,中国银行股份有限公司北京林河开发区支行,104100000004,-1,BOC,1000
104100005188,中国银行股份有限公司北京远大路支行,104100000004,-1,BOC,1000
104100005196,中国银行股份有限公司北京银谷大厦支行,104100000004,-1,BOC,1000
104100005207,中国银行股份有限公司北京丰台支行,104100000004,-1,BOC,1000
104100005215,中国银行股份有限公司北京大北窑支行,104100000004,-1,BOC,1000
104100005223,中国银行股份有限公司北京王府井支行,104100000004,-1,BOC,1000
104100005240,中国银行北京市海淀区支行五芳园分理处,104100000004,-1,BOC,1000
104100005258,中国银行股份有限公司北京四方新区支行,104100000004,-1,BOC,1000
104100005266,中国银行股份有限公司北京中银大厦支行,104100000004,-1,BOC,1000
104100005274,中国银行股份有限公司北京延庆高塔街支行,104100000004,-1,BOC,1000
104100005282,中国银行股份有限公司北京通州滨河支行,104100000004,-1,BOC,1000
104100005299,中国银行股份有限公司北京怀柔府西支行,104100000004,-1,BOC,1000
104100005303,中国银行股份有限公司北京北太平庄支行,104100000004,-1,BOC,1000
104100005311,中国银行股份有限公司北京密云鼓楼东大街支行,104100000004,-1,BOC,1000
104100005320,中国银行股份有限公司北京西翠路支行,104100000004,-1,BOC,1000
104100005338,中国银行股份有限公司北京宏达北路支行,104100000004,-1,BOC,1000
104100005346,中国银行股份有限公司北京空港万科支行,104100000004,-1,BOC,1000
104100005354,中国银行股份有限公司北京皂君庙支行,104100000004,-1,BOC,1000
104100005362,中国银行股份有限公司北京昌平东环路支行,104100000004,-1,BOC,1000
104100005379,中国银行股份有限公司北京西三旗支行,104100000004,-1,BOC,1000
104100005387,中国银行股份有限公司北京世纪城支行,104100000004,-1,BOC,1000
104100005395,中国银行股份有限公司北京塔院支行,104100000004,-1,BOC,1000
104100005400,中国银行股份有限公司北京十里堡支行,104100000004,-1,BOC,1000
104100005418,中国银行股份有限公司北京红领巾桥支行,104100000004,-1,BOC,1000
